employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1066,GREGORY,cain,kellyjohnson@example.com,2024-03-27,Manager,Sales,51990,1045.0,"180 Kim Pass, South Mistyport, WY 35014",Stephanieburgh,WA,32462,2004-04-13,Inactive
1022,Kathy,morris,vruiz@example.org,2025-11-20,Manager,Finance,"$95,176",1038.0,"Unit 6506 Box 2141, DPO AE 95930",Colonport,FL,89167,1999-04-12,inactive
1029,Jillian,Johnson,lnunez@example.org,2026-06-24,Manager,Analytics,"$71,848",1027.0,"4164 Franklin Point Apt. 407, Mayohaven, MS 14962",Ericashire,WA,75116,1971-09-14,On Leave
1030,Craig,hall,ubailey@example.net,2022-07-11,Software Engineer,Sales,"$64,526",1003.0,"1762 Ruiz Field Suite 024, Hooverborough, AS 48861",Jillshire,IL,05104,1968-10-16,On Leave
1001,Devin,Schmidt,,2026-05-11,Data Analyst,Marketing,,1004.0,"4009 David Roads Apt. 640, East Tina, AK 01232",Lake Paul,WA,09019,1969-02-25,Active
1009,Ronald,flores,troy53@example.org,2023-10-08,Manager,Marketing,"$47,329",1041.0,"537 Flores Branch, Christopherhaven, MH 56558",South Glenda,IL,83643,1985-09-24,active
1089,Marilyn,Nelson,crystal76@example.net,2025-09-04,Sales Executive,HR,88986,1046.0,"34251 Shelton Oval, Port Curtisfort, CO 58448",West Williambury,WA,46385,1998-09-16,On Leave
1042,Ryan,Pineda,tiffany42@example.net,2024-04-20,Accountant,Analytics,33049,1006.0,"67693 Lewis Corner, Lake Brianton, FL 64705",Lake Kristyview,WA,62773,1972-03-25,on leave
1073,Teresa,Riley,floresronald@example.org,2024-01-20,Sales Executive,IT,60579,1050.0,"668 Mckay Manors Apt. 144, Patricktown, WI 60600",Charlesview,CA,99172,1993-12-09,On Leave
1021,WILLIAM,kline,perryjeremy@example.org,2021-10-09,HR Executive,Sales,"$99,309",,"847 Jennifer Ports Suite 947, Dorseyport, TN 78747",Lake Juanfurt,NY,47942,1994-04-06,inactive
1015,Nicole,Williams,,2021-10-18,Accountant,IT,"$40,464",,"6650 Levy Orchard, East Susanburgh, GA 10186",West Jenniferland,IL,36836,1981-02-01,inactive
1078,Jessica,Gibbs,charleslam@example.org,2022-09-20,Data Analyst,Sales,87165,,"32394 Graham Cliff, South Samuel, IA 56378",Lake Kathryn,CA,81007,1984-03-02,Active
1005,Brenda,Mathis,kenneth28@example.org,2021-05-23,Manager,Sales,"$34,672",1004.0,"475 David Cliffs, West Donald, NV 48192",Meghanberg,TX,69062,2002-01-25,on leave
1039,CHARLES,Cooper,invalid_email,2026-10-10,Manager,HR,78311,1012.0,"39064 Ross Parkway Apt. 073, New Anthonybury, NM 05835",Jensenshire,CA,08683,1988-01-24,Active
1097,Joshua,Dyer,invalid_email,2026-09-15,Software Engineer,Analytics,"$101,434",,"982 Destiny Station Apt. 233, Harrellhaven, NC 37339",Port Brad,TX,22321,1983-09-19,On Leave
1094,Brandon,Hernandez,kimberlyholt@example.org,2025-08-04,Sales Executive,Finance,"$109,082",1012.0,"905 Clark Course, Port Gregoryborough, CA 93460",North Amychester,CA,73890,1986-09-02,On Leave
1023,Charles,Schwartz,phillipsjake@example.net,2025-03-03,Manager,Finance,"$50,347",,"2855 Vicki Spur Suite 250, Martinfurt, AZ 36178",Anthonyborough,IL,64686,1985-01-02,active
1061,Jeffrey,Curtis,invalid_email,2022-12-19,Software Engineer,Sales,109856,,"265 April Grove, South Austin, TX 34942",Crawfordside,WA,04808,1977-02-24,On Leave
1036,REBECCA,Cohen,invalid_email,2021-11-19,Data Analyst,IT,80098,,"025 Crystal Gateway, East Marcus, KY 68629",Smithstad,IL,19118,1988-09-07,Inactive
1029,Larry,Ortiz,natalieflores@example.net,2026-02-14,HR Executive,HR,97030,1010.0,"636 Adam Court, South Emilychester, IL 80150",Smithland,TX,91840,1973-06-20,Active
1064,Christopher,Hanson,norriseric@example.org,2023-07-19,Data Analyst,IT,58273,,"355 Lyons Streets, Millerbury, SD 23226",North Amber,NY,58903,1993-02-17,on leave
1070,David,pena,chapmanhenry@example.net,2023-01-26,Data Analyst,Marketing,"$118,904",,"774 Jones Throughway, Joshuaberg, TN 51479",Rossport,TX,87781,1995-08-17,on leave
1018,Ashley,Taylor,,2027-12-27,HR Executive,Analytics,"$89,663",1013.0,"23004 Ryan Loop, Salasberg, FM 08170",West Jameshaven,NY,73650,1991-07-14,Inactive
1045,David,forbes,invalid_email,2022-05-18,Accountant,Sales,"$109,188",1015.0,"58340 Megan Brooks Suite 191, East Michelleport, WY 63190",Travismouth,WA,03713,1990-06-20,active
1033,BRIANNA,Cohen,susan49@example.com,2026-07-05,Sales Executive,Sales,"$40,140",,"10963 Baker Shore, Lopezbury, IA 35503",South Molly,IL,05870,1985-06-25,inactive
1008,Natasha,Lewis,,2027-07-23,Sales Executive,Marketing,,,"47875 Jason Isle, Frankmouth, AK 56206",Johnborough,WA,46342,1991-07-28,active
1005,Teresa,hunt,christy33@example.net,2022-09-24,Accountant,IT,,,"011 Gonzalez Drives, Wilsonfurt, FM 07330",East Catherine,TX,67522,1976-01-15,inactive
1080,Heather,rhodes,athomas@example.net,2022-05-25,Sales Executive,HR,59734,,"09336 Michael Neck, Christinehaven, MP 41408",East Christopher,TX,65128,1973-07-05,Inactive
1013,Sean,Weber,richard90@example.com,2022-07-17,Data Analyst,Analytics,112587,1037.0,"3493 Kevin Groves, Robertfurt, KY 81109",Garciaport,FL,79354,2004-07-14,On Leave
1067,DANIEL,combs,shawndavis@example.org,2022-01-02,Software Engineer,Analytics,74721,,"83690 April Ways Apt. 696, Jessicaborough, MT 21103",West Ann,IL,25931,1976-11-24,On Leave
1082,Ricky,Gallagher,invalid_email,2021-09-30,Manager,Finance,100016,1045.0,"6288 Humphrey Springs, Carrchester, MN 26020",Youngland,WA,35058,2001-03-01,On Leave
1089,SARA,Stark,james65@example.net,2024-03-16,HR Executive,Analytics,"$111,749",,"56637 Day Extensions, New Lisa, AZ 38775",Wilkinsonfort,CA,63045,1999-05-16,On Leave
1017,Ronald,Richardson,edwardskathleen@example.net,2023-09-13,Software Engineer,Marketing,,1049.0,"1136 Edwards Heights, New Tabitha, ID 16134",Michelletown,TX,82479,1977-09-15,active
1009,Laura,Wheeler,maria58@example.org,2027-06-24,HR Executive,IT,"$111,371",1017.0,"28549 Estrada Harbor, Amymouth, WA 95806",Lisafort,NY,60409,2002-09-26,on leave
1055,Susan,Goodman,,2024-12-16,HR Executive,HR,85315,,"0539 Watkins Viaduct Suite 809, New Davidton, PR 77989",West Tara,WA,67241,1966-11-09,Active
1006,Ashley,Key,lisastanton@example.net,2025-12-10,Manager,Sales,"$118,094",1023.0,"PSC 0663, Box 8265, APO AA 56174",Port Benjamin,FL,59852,1976-04-05,Inactive
1020,MARY,vega,invalid_email,2026-12-10,Data Analyst,Finance,56607,1037.0,"PSC 5868, Box 6466, APO AA 15120",Davidview,FL,57485,1997-05-02,Inactive
1075,Robert,Cannon,david28@example.com,2024-01-06,Data Analyst,IT,"$45,888",1000.0,"USNS Wiley, FPO AA 64922",North Angela,CA,80902,1990-10-27,Inactive
1017,Steven,Tran,invalid_email,2028-02-08,Manager,Finance,,1037.0,"810 Victoria Flat, Danaburgh, CO 03564",North Marcberg,IL,05876,1995-01-06,active
1028,Joseph,Brooks,amanda36@example.org,2023-02-12,Accountant,IT,"$35,777",1022.0,"46822 Collins Viaduct Apt. 264, Veronicatown, UT 17727",Walkerhaven,WA,12026,1991-02-25,Active
1064,Samantha,Baker,milessabrina@example.com,2025-07-01,Manager,HR,32955,,"51950 Thomas Wells Suite 061, Sotoshire, NC 85094",Lake Kimberly,CA,44073,1967-01-21,Inactive
1077,Wendy,Grant,invalid_email,2025-12-16,Data Analyst,Marketing,"$114,665",,"43232 Bass Common, Powellfort, VT 48235",West Kristinshire,WA,15659,2005-10-16,Inactive
1007,Andrea,Gutierrez,xspencer@example.net,2027-08-17,Manager,Analytics,"$75,080",1043.0,"62666 Todd Dale Apt. 527, Lawrenceborough, DC 49128",Seanville,TX,83452,1978-08-01,On Leave
1070,Deborah,Soto,leroysullivan@example.net,2023-04-20,Manager,Finance,"$88,485",1010.0,"81334 Garrison Knoll, Lake Emilyhaven, FL 95268",Jacobtown,WA,76810,1970-12-02,active
1031,Jeffrey,howe,travisatkins@example.com,2021-04-19,Accountant,IT,"$107,571",,"69745 Orr Islands, Lake Robin, FM 27813",Wolfestad,FL,97495,1983-02-17,Active
1023,Jeanette,jennings,petersonamber@example.com,2024-04-18,Accountant,Finance,69866,,"424 Nicole Gardens Apt. 047, Stewartmouth, VT 58974",Port Sherry,FL,09282,1993-12-06,Active
1043,Richard,Brooks,todd65@example.net,2027-05-25,Software Engineer,Marketing,93843,1024.0,"Unit 8765 Box 6574, DPO AA 63101",Lake Jacob,WA,17564,1988-01-22,inactive
1071,James,wagner,invalid_email,2024-07-29,Data Analyst,Finance,"$49,192",,"Unit 5246 Box 6682, DPO AE 40041",New Jacobton,FL,26670,1982-09-10,Active
1051,Thomas,richards,scottmason@example.com,2027-09-20,Software Engineer,Sales,32003,1022.0,"712 White Park Suite 110, Sandovalfurt, SC 07859",East Angelaland,WA,28740,1975-08-31,active
1050,ERIC,butler,invalid_email,2024-12-15,Sales Executive,IT,48533,,"PSC 1345, Box 1929, APO AA 00723",Timothyfurt,FL,06845,1975-08-19,Active
1063,Brian,Ramirez,yrobbins@example.org,2023-11-20,Accountant,HR,"$81,783",,"292 Rosales View Suite 069, Port Michael, MP 69262",East Brooke,TX,23544,1989-12-13,active
1006,Jason,Gomez,lisa30@example.net,2027-09-19,Sales Executive,Finance,37897,,"9826 Joyce Mountain Suite 114, Lake Teresa, ID 11517",Maryhaven,WA,74788,1974-02-14,inactive
1039,James,Lawson,mosleydustin@example.com,2023-11-11,Manager,HR,"$60,244",1048.0,"15045 Eric Fort, South Derek, IA 96363",Fieldston,CA,02016,1987-02-12,inactive
1041,TIMOTHY,Lam,invalid_email,2024-09-01,HR Executive,Sales,106432,1022.0,"968 Clark Mills, North Karenton, MT 10711",New Angelicafurt,TX,57992,2003-07-17,On Leave
1049,Christina,Young,,2025-03-26,Data Analyst,IT,"$81,410",,"28435 Ellis Plaza Suite 248, Anitahaven, WY 15840",Clarkview,CA,62164,1984-08-25,Active
1061,MARCUS,Thomas,hartraymond@example.net,2025-04-27,Manager,Finance,44090,,"54303 Ballard Villages Suite 831, Vasquezhaven, MS 52990",Port Amber,IL,90795,1985-07-22,Active
1031,Sean,Holt,kevin80@example.net,2027-01-22,HR Executive,Finance,,,"09161 Peters Trail Suite 630, Taylorton, GU 79010",Port Amyfort,CA,75588,1966-06-26,Inactive
1081,Derek,Hudson,jbeltran@example.com,2026-06-04,Manager,Finance,92592,1043.0,"90131 Dawson Square, Thompsonburgh, AL 51330",Valerieport,FL,78922,1973-01-30,Active
1078,JAMES,Morse,garciasherry@example.com,2027-05-17,HR Executive,Analytics,"$44,840",,"751 Wood Ways, Joneston, MN 33937",Samanthatown,FL,48513,1983-09-25,Active
1030,Angela,Wagner,,2026-10-21,Data Analyst,HR,80057,1044.0,"USS Ferguson, FPO AP 44739",West Denise,IL,28536,1995-01-14,Inactive
1046,Mary,Brown,invalid_email,2027-05-17,Software Engineer,Finance,"$70,738",,"35734 Jeffrey Lodge, Thomasview, AL 61119",East George,CA,37371,1996-04-27,Active
1096,Amanda,Green,ray50@example.org,2026-05-22,Manager,Sales,70571,,"81675 Dana Fords Suite 916, New Kellie, WI 80291",South Jacqueline,CA,23688,2002-04-05,active
1013,William,Hartman,garciakaitlyn@example.net,2026-12-04,Accountant,HR,49805,,"860 Estes Burgs, Lake Daniel, WA 68709",Jenkinsstad,IL,60376,1967-05-28,On Leave
1062,JENNIFER,alvarez,larrytaylor@example.com,2022-04-30,HR Executive,Finance,"$87,308",,"72921 Rasmussen Squares Apt. 553, Taraport, FM 36374",Lake Zachary,FL,76320,1989-12-02,inactive
1041,Brandon,carter,john61@example.net,2025-08-16,Software Engineer,IT,,1041.0,"4417 Phillips Gateway, South Rachel, GA 99760",East Timothyberg,FL,64696,2005-01-06,Inactive
1048,TIFFANY,Sharp,richardneal@example.net,2025-10-11,HR Executive,Marketing,"$83,287",,"1755 Cindy Freeway Apt. 818, South Jose, NC 53477",Hansenmouth,TX,04832,1992-08-20,On Leave
1000,Joel,ferguson,qwong@example.org,2026-12-25,Data Analyst,Analytics,105047,1014.0,"90182 Jenna Loaf, Port Billville, TN 67264",East Craig,WA,91640,1999-07-12,Inactive
1091,Charles,coleman,tinasanchez@example.net,2022-02-03,Software Engineer,Analytics,101944,,"891 Kyle Crossing, Lake Jennifer, AZ 75073",South Angie,WA,79716,1980-01-29,On Leave
1060,Katie,Kirk,alison95@example.net,2022-06-01,Accountant,Sales,"$74,053",1003.0,"851 William Prairie Suite 130, North Cherylfurt, DC 52820",Matthewchester,FL,27696,1997-11-29,Inactive
1060,Michelle,jackson,cookanthony@example.net,2026-01-16,Software Engineer,Marketing,96586,1010.0,"252 Flores Plains Suite 923, Ashleyport, MD 46074",Austinchester,FL,55544,1996-04-28,inactive
1097,Ryan,holland,miguelgill@example.com,2021-04-21,Manager,Marketing,"$51,278",,"05472 Owen Estates Suite 033, Jonesland, MO 52166",Russellview,WA,68239,1990-03-28,Active
1005,MICHAEL,Bauer,dwalker@example.org,2022-08-15,Manager,IT,,,"25497 Alejandro Court Suite 502, Port Melissa, OK 88516",Alvarezview,CA,43787,1976-11-20,On Leave
1096,Troy,Cochran,invalid_email,2024-07-09,HR Executive,Analytics,"$63,145",1050.0,"613 Scott Fall Apt. 794, Port Jeffreychester, WY 55672",Lynnberg,WA,86016,1978-11-20,Inactive
1032,Samantha,Pena,lopezamanda@example.com,2021-04-15,Data Analyst,Sales,71618,1007.0,"150 Jennifer Keys, Shortland, RI 23776",Diazside,WA,84046,1999-07-02,On Leave
1070,Cynthia,brock,,2024-05-20,Data Analyst,Marketing,"$35,788",1034.0,"94264 Summer Plaza, Crossburgh, AZ 73650",New Hector,CA,68140,1997-10-10,On Leave
1011,Aaron,wallace,,2027-02-03,Sales Executive,Analytics,"$90,240",,"481 Ayala Fields Apt. 488, Port Elizabethport, NJ 58139",Hillborough,WA,81344,2003-08-22,inactive
1059,RAVEN,fleming,tatesusan@example.net,2021-06-06,Manager,Analytics,62496,1006.0,"57729 Kimberly Mews Apt. 813, Jenniferfurt, CT 48166",South Jose,TX,13134,1972-05-23,On Leave
1058,Daniel,johnson,invalid_email,2025-02-03,Software Engineer,IT,53162,,"52607 Thomas Plaza, Williamsburgh, MH 95550",West Katelynbury,IL,97961,1982-12-14,Inactive
1094,PAMELA,Winters,,2024-09-23,HR Executive,IT,,1019.0,"7415 Kathryn Vista Suite 356, South Danielshire, FL 07519",Valeriestad,CA,11473,1971-06-11,On Leave
1091,Joshua,Roberts,waltergarcia@example.net,2022-06-12,Data Analyst,IT,80377,1015.0,"79054 Ruth Cliffs, Armstrongmouth, FL 17636",Gomezfort,WA,64295,1995-10-04,active
1018,Donald,Austin,tammyjones@example.net,2021-05-13,HR Executive,Sales,"$83,082",,"504 Andrews Valley, Cynthialand, TN 66559",Brookshaven,NY,52637,2004-11-06,On Leave
1028,Scott,Bell,kevinhiggins@example.net,2021-11-15,Sales Executive,IT,54762,1023.0,"496 Mendez Passage, Garyfort, WI 25769",West Tracie,FL,99378,1993-04-16,Inactive
1020,CURTIS,Davidson,melissawright@example.org,2023-04-05,Accountant,Analytics,,,"63007 Ashley Union Apt. 009, Tinaland, MS 06174",New Seth,CA,89634,1970-07-05,Active
1077,Tiffany,gonzales,moralesgrace@example.com,2023-03-25,Data Analyst,Finance,69193,,"0262 Sydney Villages, Frenchland, FL 76324",Lake Abigailstad,IL,32257,1995-01-18,Inactive
1070,David,Elliott,hriley@example.com,2022-02-19,Software Engineer,IT,51766,1004.0,"PSC 7597, Box 5205, APO AA 52956",Vasquezport,TX,87739,2001-10-23,inactive
1046,Chloe,Carpenter,cranedavid@example.net,2025-07-15,Manager,Analytics,,1029.0,"0947 Ernest Landing, Simonfurt, NV 09513",Judithtown,CA,59841,1978-06-02,Inactive
1078,Robert,Christensen,velasquezlaura@example.org,2023-10-30,Accountant,IT,,1012.0,"30212 Obrien Union, South James, CO 19525",West Mark,IL,58645,1989-03-24,inactive
1071,Barry,Brown,qmay@example.org,2027-05-17,Accountant,IT,"$90,729",1019.0,"1795 Matthew Lock, New Kristin, PA 41886",Matthewmouth,FL,79519,1969-11-18,active
1061,ANN,Hall,invalid_email,2022-06-24,Software Engineer,Marketing,68281,,"6815 Rich Plains, Port Katherine, PA 53679",Wilsonberg,NY,91651,1968-09-08,On Leave
1030,Mark,Mcdaniel,invalid_email,2024-07-19,Sales Executive,Analytics,"$91,176",,"USCGC Briggs, FPO AA 29050",Josephview,TX,53411,1967-09-01,Inactive
1052,JODI,summers,taylorkendra@example.org,2024-06-25,Data Analyst,Finance,"$40,547",1025.0,"19075 Vargas Spur Suite 148, Bartonshire, HI 36710",Juliefort,FL,91275,1994-11-28,Active
1046,Kimberly,Franco,invalid_email,2021-11-15,Software Engineer,Sales,"$80,710",1026.0,"8123 William Course Apt. 945, Collinsbury, CA 84880",East Matthew,FL,56423,1967-06-25,Inactive
1014,Karen,Smith,janetweaver@example.net,2025-09-24,HR Executive,HR,,1038.0,"05032 Andrew Creek Suite 311, Lake Kevinton, ID 19964",New Joe,CA,71674,1994-06-24,Active
1049,William,Lee,njenkins@example.com,2022-07-26,Manager,Finance,,,"668 Thomas Expressway, Crystalland, MI 61207",Bradyhaven,WA,40616,1988-01-04,inactive
1053,VICTORIA,Cox,balljamie@example.com,2024-08-22,Data Analyst,Marketing,,1032.0,"PSC 7240, Box 4409, APO AP 87477",Munozfurt,FL,03163,1974-11-05,Inactive
1028,John,diaz,invalid_email,2022-07-14,Manager,Sales,"$55,927",1015.0,"77783 Armstrong River, Anthonyhaven, WI 81399",West Matthew,FL,63008,2005-02-06,On Leave
1013,MARY,Lutz,invalid_email,2024-09-17,Data Analyst,Analytics,36035,,"756 Baker Wells, Robertoberg, DC 59646",New Brentchester,WA,91680,1992-03-25,Inactive
1016,Charles,Sawyer,umarquez@example.org,2022-09-28,Sales Executive,HR,"$62,544",,"Unit 6984 Box 1858, DPO AP 39436",East Waltershire,FL,87147,1971-10-14,Inactive
1057,ANTHONY,Day,,2027-09-24,Accountant,Finance,58621,,"813 Wolfe Trail Suite 296, Pruittshire, OR 71061",Philipport,NY,82669,2005-05-04,Active
1005,Javier,Keith,christopherpotts@example.com,2023-08-12,Data Analyst,Sales,52697,,"6907 Rachel Tunnel Apt. 070, Dawnport, ID 05374",Port Steventown,NY,99336,1977-03-30,Inactive
1041,Joan,Shaffer,ogamble@example.net,2022-12-27,Software Engineer,Finance,"$101,362",,"70274 Brooks Court Apt. 306, Lake Michael, MS 41115",West Paul,WA,68676,1968-06-14,inactive
1020,Tonya,Serrano,xedwards@example.net,2025-11-14,Software Engineer,HR,,1044.0,"Unit 2157 Box 9473, DPO AP 44389",Wilsonberg,IL,65816,1995-01-15,On Leave
1047,Calvin,Stevens,,2027-01-17,Sales Executive,Sales,33638,,"309 Phillips Divide Apt. 546, Lake Andrew, NY 50197",West Miranda,WA,14151,1999-06-19,Inactive
1094,Sarah,brown,ypetersen@example.com,2022-05-16,Sales Executive,HR,"$37,189",1042.0,"42922 Mark Roads Suite 944, North Colleen, MH 80494",Raymondview,NY,79968,1975-03-21,Inactive
1043,DEANNA,Taylor,brendan13@example.net,2028-01-01,Accountant,Analytics,99699,1046.0,"3394 Jacob Groves, Robertburgh, SC 87007",North Donald,IL,30021,1981-09-07,on leave
1009,Jennifer,gomez,karen70@example.net,2025-04-23,Data Analyst,HR,85581,1015.0,"72793 Amanda Views, Stephaniefurt, VA 25891",North Josephborough,WA,12176,1982-12-14,On Leave
1020,Melissa,Mills,collinssusan@example.net,2025-03-11,Software Engineer,HR,62536,1030.0,"52888 Brenda Estate Suite 738, Welchfort, DC 54411",Lake Sarahborough,FL,51163,1988-04-13,Active
1064,Melinda,Schmidt,invalid_email,2021-06-06,Manager,IT,"$74,386",,"288 Jill Rue Suite 390, West Annetteside, KY 43833",South Kellymouth,WA,89340,1976-03-24,Active
1082,MICHELLE,ramos,invalid_email,2026-06-22,Manager,Marketing,32626,1028.0,"64403 Thomas Drive Apt. 704, Spencemouth, AR 59840",East Danielburgh,FL,05823,1975-01-10,Inactive
1024,James,Whitney,,2026-10-20,Sales Executive,IT,41941,1028.0,"0694 Brandon Dam Suite 370, Jamiemouth, DC 41689",Riveraside,CA,54679,1992-10-30,Inactive
1081,Heather,Thomas,oferguson@example.org,2027-02-23,Software Engineer,Sales,59042,1022.0,"656 Fowler Circle Suite 503, Port Jared, RI 37831",East Dylantown,WA,72355,1988-01-01,Inactive
1053,Ronald,chambers,kjohnston@example.net,2022-01-20,Data Analyst,Marketing,"$67,511",,"416 Jamie Walk, North Robert, IN 39787",Markhaven,TX,48925,1996-06-20,active
1074,Daniel,Obrien,townsendwalter@example.net,2021-08-12,Data Analyst,Finance,"$94,496",1009.0,"8625 Kristin Lane Suite 924, Kellerland, VT 26623",Edwardsmouth,TX,88379,2001-05-18,active
1075,STEVEN,Hayes,,2028-02-04,Data Analyst,Analytics,56468,,"8123 Todd Stream Apt. 399, Port Michealton, UT 76937",Gloverstad,TX,26227,1984-03-29,Active
1022,ASHLEY,Brown,zmiller@example.org,2024-03-13,Data Analyst,Sales,"$30,178",,"08579 Jason Hollow, Mooreshire, KY 66710",West Andreaview,NY,24101,1985-04-19,On Leave
1038,Jason,Parker,jennifergonzalez@example.net,2026-01-20,HR Executive,IT,55188,,"952 Webster Union Suite 569, Lake Ethan, ME 74862",Port Eric,IL,81617,1994-07-24,inactive
1007,REGINA,Robertson,invalid_email,2024-06-29,Accountant,Marketing,75677,1038.0,"9570 Mosley Pass, Annashire, PW 41202",North Debraport,WA,19347,1986-08-01,Inactive
1091,Debra,kennedy,invalid_email,2025-11-19,Software Engineer,Marketing,"$51,048",,"61201 Melanie Drive, Harrisburgh, ND 04060",Jacksonbury,CA,23627,1986-08-09,inactive
1012,JAMES,Nichols,jessica09@example.org,2022-01-08,HR Executive,Analytics,60179,1050.0,"80018 Richard Common, Dixonborough, WV 71109",Wilsontown,IL,16907,1992-02-28,On Leave
1078,Colin,Beltran,umedina@example.net,2027-07-14,Accountant,IT,,1001.0,"43427 Courtney Mountain, West Susanberg, PW 29511",North Jennifermouth,IL,14627,1992-02-18,On Leave
1002,Joel,Brown,fowlerjennifer@example.net,2025-09-18,Accountant,Marketing,79392,1006.0,"99453 Mitchell Rapids Apt. 955, East Chelseaburgh, LA 38231",East Connie,WA,38218,2004-09-10,on leave
1100,Joseph,Cook,yho@example.com,2024-12-17,Accountant,Sales,,1014.0,"795 Frank Loaf, Port Kimberly, GU 53054",Sawyerchester,TX,77563,1971-08-19,Active
1044,Gary,Aguilar,elizabeth17@example.com,2021-04-13,Software Engineer,IT,"$106,049",,"1754 Lewis Prairie, West Joelchester, AR 38820",Montoyabury,TX,89383,2001-12-02,On Leave
1092,Julia,Lewis,invalid_email,2022-08-29,Accountant,Finance,30499,,"87630 Andre Parks, Robertberg, AL 38217",Watkinsport,FL,66073,2004-05-14,Inactive
1005,TRACI,hunter,erikapetersen@example.com,2025-09-26,Accountant,Analytics,"$102,114",,"536 William Harbors, North Jamesmouth, NC 46257",Port Kristine,NY,59753,1978-01-23,Active
1079,Lucas,Moss,gjohnson@example.net,2028-02-25,Accountant,Analytics,"$66,376",,"6039 Elizabeth Radial, Lake Felicia, FM 22085",Brandifort,FL,96523,1968-02-21,on leave
1086,Steven,Stevenson,martin16@example.org,2025-11-07,Accountant,Sales,40133,1001.0,"980 Brown Ford, North April, GA 93195",Caldwellhaven,TX,47915,1979-08-06,inactive
1065,Donald,Keller,christine19@example.org,2021-03-30,Data Analyst,Analytics,"$76,649",,"USS Castro, FPO AE 42700",Leeborough,TX,01916,1969-11-23,On Leave
1044,Alexander,Cooper,flynnsteven@example.net,2027-09-10,HR Executive,IT,"$56,546",1022.0,"238 May Forges Apt. 913, Harrischester, TX 47846",New David,FL,49071,1973-05-29,Active
1033,Charles,hawkins,jaclynhayes@example.org,2026-12-22,HR Executive,Finance,"$65,447",,"342 Roberson Isle Apt. 313, Lake Jason, MA 84608",East Kaylaburgh,WA,28534,1989-11-04,active
1019,WILLIAM,sanchez,garrettnelson@example.com,2025-04-28,HR Executive,Finance,"$51,531",1023.0,"8727 Tina Summit, West Nicole, OR 06844",Calvinside,CA,99426,1992-10-15,Active
1016,Dale,noble,margaretmartinez@example.org,2027-06-07,HR Executive,IT,54815,,"691 Johnson Isle, Grayshire, WA 06840",North Barbara,WA,24110,1966-04-21,active
1092,KIMBERLY,Anderson,pdawson@example.com,2027-12-05,Manager,HR,84064,1008.0,"32739 Jones Greens Suite 319, New Kellieton, FM 69475",Arroyoview,TX,74760,2001-11-08,On Leave
1049,Marcus,Allen,tiffany91@example.net,2026-05-03,Accountant,HR,"$119,494",1013.0,"40254 Lori Fall Suite 965, South Christineton, DC 11481",Lake Markside,FL,15692,1997-05-31,inactive
1024,William,Ayers,invalid_email,2021-05-14,Manager,IT,75865,,"Unit 0681 Box 5104, DPO AP 17768",North Mariamouth,WA,35083,1990-10-20,Active
1018,DIANA,Brown,,2023-05-16,Software Engineer,Marketing,"$65,861",1048.0,"28937 Jasmine Lakes, Lake Stephaniemouth, OH 93158",Lake Vincentfurt,FL,11532,1999-11-23,active
1079,Darrell,lyons,joseph71@example.org,2024-05-27,HR Executive,HR,"$53,499",1021.0,"46282 Hines Cove, East Walterbury, RI 51923",Mcculloughton,WA,31242,1979-08-21,on leave
1056,Jessica,Mcdowell,steven05@example.org,2024-11-19,Software Engineer,Analytics,"$98,603",1041.0,"6555 Michelle Glen Suite 292, Lake Michael, AK 33098",Toddbury,NY,30022,1967-02-02,inactive
1073,Heather,Harmon,natalie14@example.org,2024-02-28,HR Executive,HR,"$42,191",,"17474 Jones Land, South Mariaview, CA 76234",Lake Laura,FL,85302,1977-09-03,Inactive
1030,Jesus,wu,invalid_email,2022-12-03,Software Engineer,IT,"$48,396",1020.0,"61294 Wong Manor, Emilyland, VT 17907",Austinberg,NY,28223,1966-10-11,on leave
1066,Tommy,Scott,,2025-03-11,Sales Executive,Finance,,1038.0,"PSC 2975, Box 5528, APO AP 47941",Derrickstad,CA,11677,1992-08-02,Inactive
1097,Jeffrey,smith,perezlisa@example.net,2021-04-07,HR Executive,Sales,100082,,"345 Brown Rue, Abigailland, RI 94637",Robertburgh,FL,86780,1972-03-28,Active
1090,Suzanne,Young,robin34@example.net,2023-01-19,HR Executive,Finance,"$46,274",,"0199 Amanda Locks, Lake Rubenmouth, MA 57854",Jenniferland,NY,12388,1974-05-18,Active
1034,RANDY,Scott,hardinteresa@example.com,2022-07-12,Manager,HR,"$54,911",1043.0,"2954 Spencer Parkways Suite 948, Arroyoborough, WI 94758",South Darrellchester,IL,93415,1974-07-21,Active
1000,Robert,long,smendoza@example.com,2022-04-02,HR Executive,Marketing,47297,,"645 Jonathan Spur Suite 288, Robertton, AZ 07878",Richardsonberg,NY,41220,2004-02-24,On Leave
1033,Jessica,Ortega,invalid_email,2026-07-21,Manager,Finance,"$69,225",,"98519 Heather Falls Suite 237, Port Terri, DE 25441",East Ashleyfurt,TX,40077,1978-10-16,on leave
1010,JENNIFER,pham,invalid_email,2026-04-17,Manager,Sales,"$42,035",1011.0,"850 West Club Suite 943, Skinnerbury, OH 05469",Flynnfurt,FL,57794,1988-02-14,on leave
